case_id,metric_version,text_top,text_bottom,character_count,max_kanji_stroke_count,dense_kanji_count,unknown_kanji_count,main_color,font_family,font_weight,width_percent,letter_spacing,line_spacing,line_size_balance,width_fit_enabled,stroke_mode,inner_enabled,inner_color,inner_width,outer_enabled,outer_color,outer_width,total_score,total_band,displayed_apca_lc,contrast_band,contrast_fit_score,scalability_score,scalability_band,local_text_lc,background_separation_lc,fill_on_light_lc,fill_on_dark_lc,needs_local_contrast_support,current_inner_stroke_works,recommend_inner_stroke,unnecessary_inner_stroke_risk,inner_effective,outer_effective,color_family,oklch_lightness,oklch_chroma,oklch_hue,penalty_empty_text,penalty_character_count,penalty_font_weight,penalty_kanji_complexity,penalty_unknown_kanji,penalty_inner_stroke,penalty_outer_stroke,penalty_unnecessary_inner_stroke,penalty_width_transform,penalty_dense_width_interaction,penalty_letter_spacing,penalty_line_spacing,penalty_line_balance,penalty_aspect_ratio,penalty_total,dominant_penalties,core_aspect_ratio,full_aspect_ratio,effective_top_width_scale,effective_bottom_width_scale,width_transform_risk,letter_spacing_risk,line_spacing_risk,line_balance_risk,aspect_ratio_risk,feedback_tip_ja
case-0837,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,100,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,25,improve,25,critical,39,50,critical,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,16,14,20,0,0,0,0,0,0,0,0,0,0,50,kanjiComplexity|characterCount|fontWeight,0.98,0.98,1,1,0,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0838,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,100,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,60,improve,76,good,89,50,critical,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,16,14,20,0,0,0,0,0,0,0,0,0,0,50,kanjiComplexity|characterCount|fontWeight,0.98,0.98,1,1,0,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0839,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,100,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,65,improve,106,good,100,50,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,14,20,0,0,0,0,0,0,0,0,0,0,50,kanjiComplexity|characterCount|fontWeight,0.98,0.98,1,1,0,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0840,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,100,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,55,improve,106,good,100,29,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,14,20,0,14,7,0,0,0,0,0,0,0,71,kanjiComplexity|characterCount|fontWeight,0.98,0.98,1,1,0,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0841,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,120,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,20,improve,21,critical,36,43,critical,21,21,76,24,false,false,false,false,false,false,blue,0.529,0.121,256,0,16,14,20,0,0,0,0,7,0,0,0,0,0,57,kanjiComplexity|characterCount|fontWeight,1.17,1.17,1.2,1.2,0.44,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0842,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,120,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,21,improve,25,critical,39,43,critical,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,16,14,20,0,0,0,0,7,0,0,0,0,0,57,kanjiComplexity|characterCount|fontWeight,1.17,1.16,1.2,1.2,0.44,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0843,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,120,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,56,improve,76,good,89,43,critical,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,16,14,20,0,0,0,0,7,0,0,0,0,0,57,kanjiComplexity|characterCount|fontWeight,1.17,1.16,1.2,1.2,0.44,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0844,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,120,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,62,improve,106,good,100,43,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,14,20,0,0,0,0,7,0,0,0,0,0,57,kanjiComplexity|characterCount|fontWeight,1.17,1.15,1.2,1.2,0.44,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0845,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,120,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,51,improve,106,good,100,22,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,14,20,0,14,7,0,7,0,0,0,0,0,78,kanjiComplexity|characterCount|fontWeight,1.17,1.13,1.2,1.2,0.44,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0846,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,140,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,18,improve,21,critical,36,39,critical,21,21,76,24,false,false,false,false,false,false,blue,0.529,0.121,256,0,16,14,20,0,0,0,0,11,0,0,0,0,0.4,61.4,kanjiComplexity|characterCount|fontWeight,1.37,1.37,1.4,1.4,0.89,0,0,0,0.07,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0847,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,140,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,19,improve,25,critical,39,39,critical,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,16,14,20,0,0,0,0,11,0,0,0,0,0.4,61.4,kanjiComplexity|characterCount|fontWeight,1.37,1.35,1.4,1.4,0.89,0,0,0,0.06,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0848,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,140,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,54,improve,76,good,89,39,critical,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,16,14,20,0,0,0,0,11,0,0,0,0,0.3,61.3,kanjiComplexity|characterCount|fontWeight,1.37,1.34,1.4,1.4,0.89,0,0,0,0.05,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0849,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,140,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,60,improve,106,good,100,39,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,14,20,0,0,0,0,11,0,0,0,0,0.2,61.2,kanjiComplexity|characterCount|fontWeight,1.37,1.32,1.4,1.4,0.89,0,0,0,0.04,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0850,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",300,140,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,49,improve,106,good,100,18,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,14,20,0,14,7,0,11,0,0,0,0,0.1,82.1,kanjiComplexity|characterCount|fontWeight,1.37,1.27,1.4,1.4,0.89,0,0,0,0.01,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0851,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,60,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,20,improve,21,critical,36,43,critical,21,21,76,24,false,false,false,false,false,false,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,11,7,0,0,0,2.6,56.6,kanjiComplexity|characterCount|widthTransform,0.59,0.59,0.6,0.6,0.89,0,0,0,0.43,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0852,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,60,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,22,improve,25,critical,39,44,critical,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,11,7,0,0,0,2.4,56.4,kanjiComplexity|characterCount|widthTransform,0.59,0.6,0.6,0.6,0.89,0,0,0,0.4,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0853,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,60,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,57,improve,76,good,89,44,critical,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,11,7,0,0,0,2.2,56.2,kanjiComplexity|characterCount|widthTransform,0.59,0.62,0.6,0.6,0.89,0,0,0,0.36,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0854,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,60,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,62,improve,106,good,100,44,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,11,7,0,0,0,2,56,kanjiComplexity|characterCount|widthTransform,0.59,0.63,0.6,0.6,0.89,0,0,0,0.34,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0855,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,60,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,52,improve,106,good,100,24,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,0,20,0,14,7,0,11,7,0,0,0,1.3,76.3,kanjiComplexity|characterCount|innerStroke,0.59,0.69,0.6,0.6,0.89,0,0,0,0.22,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0856,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,85,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,25,improve,21,critical,36,54,critical,21,21,76,24,false,false,false,false,false,false,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,3,7,0,0,0,0,46,kanjiComplexity|characterCount|denseWidthInteraction,0.83,0.83,0.85,0.85,0.33,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0857,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,85,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,27,improve,25,critical,39,54,critical,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,3,7,0,0,0,0,46,kanjiComplexity|characterCount|denseWidthInteraction,0.83,0.84,0.85,0.85,0.33,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0858,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,85,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,62,improve,76,good,89,54,critical,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,3,7,0,0,0,0,46,kanjiComplexity|characterCount|denseWidthInteraction,0.83,0.84,0.85,0.85,0.33,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0859,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,85,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,67,improve,106,good,100,54,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,3,7,0,0,0,0,46,kanjiComplexity|characterCount|denseWidthInteraction,0.83,0.85,0.85,0.85,0.33,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0860,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,85,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,57,improve,106,good,100,33,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,0,20,0,14,7,0,3,7,0,0,0,0,67,kanjiComplexity|characterCount|innerStroke,0.83,0.87,0.85,0.85,0.33,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0861,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,100,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,40,improve,21,critical,36,64,critical,21,21,76,24,false,false,false,false,false,false,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,0,0,0,0,0,0,36,kanjiComplexity|characterCount,0.98,0.98,1,1,0,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0862,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,100,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,42,improve,25,critical,39,64,critical,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,0,0,0,0,0,0,36,kanjiComplexity|characterCount,0.98,0.98,1,1,0,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0863,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,100,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,69,improve,76,good,89,64,critical,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,0,0,0,0,0,0,36,kanjiComplexity|characterCount,0.98,0.98,1,1,0,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0864,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,100,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,69,improve,106,good,100,64,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,0,0,0,0,0,0,36,kanjiComplexity|characterCount,0.98,0.98,1,1,0,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0865,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,100,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,62,improve,106,good,100,43,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,0,20,0,14,7,0,0,0,0,0,0,0,57,kanjiComplexity|characterCount|innerStroke,0.98,0.98,1,1,0,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0866,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,120,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,27,improve,21,critical,36,57,critical,21,21,76,24,false,false,false,false,false,false,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,7,0,0,0,0,0,43,kanjiComplexity|characterCount|widthTransform,1.17,1.17,1.2,1.2,0.44,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0867,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,120,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,28,improve,25,critical,39,57,critical,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,7,0,0,0,0,0,43,kanjiComplexity|characterCount|widthTransform,1.17,1.16,1.2,1.2,0.44,0,0,0,0,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0868,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,120,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,63,improve,76,good,89,57,critical,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,7,0,0,0,0,0,43,kanjiComplexity|characterCount|widthTransform,1.17,1.16,1.2,1.2,0.44,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0869,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,120,0,-50,0,false,inner-4-outer-10,true,#000000,4,true,#FFFFFF,10,69,improve,106,good,100,57,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,7,0,0,0,0,0,43,kanjiComplexity|characterCount|widthTransform,1.17,1.15,1.2,1.2,0.44,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0870,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,120,0,-50,0,false,inner-12-outer-25,true,#000000,12,true,#FFFFFF,25,58,improve,106,good,100,36,critical,106,106,76,24,false,false,false,false,true,true,blue,0.529,0.121,256,0,16,0,20,0,14,7,0,7,0,0,0,0,0,64,kanjiComplexity|characterCount|innerStroke,1.17,1.13,1.2,1.2,0.44,0,0,0,0,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
case-0871,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,140,0,-50,0,false,none,false,#000000,4,false,#FFFFFF,10,25,improve,21,critical,36,53,critical,21,21,76,24,false,false,false,false,false,false,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,11,0,0,0,0,0.4,47.4,kanjiComplexity|characterCount|widthTransform,1.37,1.37,1.4,1.4,0.89,0,0,0,0.07,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0872,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,140,0,-50,0,false,inner-4,true,#000000,4,false,#FFFFFF,10,26,improve,25,critical,39,53,critical,25,25,76,24,false,false,false,false,true,false,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,11,0,0,0,0,0.4,47.4,kanjiComplexity|characterCount|widthTransform,1.37,1.35,1.4,1.4,0.89,0,0,0,0.06,塗りと線の差が弱いので、塗り色か内側線のどちらかを十分に離すと文字形が読み取りやすくなります。
case-0873,metric-rules-v1.3.0,魑魅,魍魎,4,19,4,0,#386CB0,"'LINE Seed JP', sans-serif",700,140,0,-50,0,false,outer-10,false,#000000,4,true,#FFFFFF,10,61,improve,76,good,89,53,critical,76,76,76,24,false,false,false,false,false,true,blue,0.529,0.121,256,0,16,0,20,0,0,0,0,11,0,0,0,0,0.3,47.3,kanjiComplexity|characterCount|widthTransform,1.37,1.34,1.4,1.4,0.89,0,0,0,0.05,画数の多い漢字が小サイズで詰まりやすいです。画数の少ないシンプルな表現にするか、太さ・内側線・字間を少し軽くすると安定します。
